albumName,Title,Artist
70s Country,All the Gold in California,Larry Gatlin & The Gatlin Brothers Band
70s Country,Are You Sure Hank Done It This Way,Waylon Jennings
70s Country,(Ghost) Riders in the Sky,Johnny Cash
70s Country,Jolene,Dolly Parton
70s Country,I'm Sorry,John Denver
70s Country,For the Good Times,Ray Price
70s Country,She's Actin' Single (I'm Drinkin' Doubles),Gary Stewart
70s Country,Kiss an Angel Good Mornin',Charley Pride
70s Country,We're Gonna Hold On,George Jones & Tammy Wynette
70s Country,If I Had a Hammer,Johnny Cash and June Carter Cash
70s Country,"When You're Hot, You're Hot",Jerry Reed
70s Country,Mammas Don't Let Your Babies Grow Up to Be Cowboys,Waylon and Willie
70s Country,Joshua,Dolly Parton
70s Country,'Til I Get It Right,Tammy Wynette
70s Country,"My Woman, My Woman, My Wife",Marty Robbins
70s Country,I Can Help,Billy Swan
70s Country,Hello Darlin',Conway Twitty
70s Country,One's on the Way,Loretta Lynn
70s Country,You're My Best Friend,Don Williams
70s Country,Sail Away,Oak Ridge Boys
70s Country,Help Me Make It through the Night,Sammi Smith
70s Country,Rose Colored Glasses,John Conlee
70s Country,You Decorated My Life,Kenny Rogers
70s Country,Talking in Your Sleep,Crystal Gayle
70s Country,A Good Year for the Roses,George Jones
70s Country,Feelins',Loretta Lynn with Conway Twitty
70s Country,Easy Loving,Freddie Hart
70s Country,Satin Sheets,Jeanne Pruett
70s Country,You've Never Been This Far Before,Conway Twitty
70s Country,The Class of '57,The Statler Brothers
70s Country,Lucille,Kenny Rogers
70s Country,Rub It In,"Billy ""Crash"" Craddock"
70s Country,You Needed Me,Anne Murray
70s Country,Big in Vegas,Buck Owens & the Buckaroos
70s Country,Coal Miner's Daughter,Loretta Lynn
70s Country,Rhinestone Cowboy,Glen Campbell
70s Country,Ridin' My Thumb to Mexico,Johnny Rodriguez
70s Country,Before the Next Teardrop Falls,Freddy Fender
70s Country,Convoy,C. W. McCall
70s Country,Linda on My Mind,Conway Twitty
70s Country,Y'all Come Back Saloon,Oak Ridge Boys
70s Country,She Believes in Me,Kenny Rogers
70s Country,(If Loving You Is Wrong) I Don't Want to Be Right ,Barbara Mandrell
70s Country,She's Got You,Loretta Lynn
70s Country,(Hey Won't You Play) Another Somebody Done Somebody Wrong Song,B.J. Thomas
70s Country,Empty Arms,Sonny James
70s Country,That's the Way Love Goes,Johnny Rodriguez
70s Country,Funny Face,Donna Fargo
70s Country,After the Fire Is Gone,Conway Twitty & Loretta Lynn
70s Country,Paper Roses,Marie Osmond
70s Country,I Love,Tom T. Hall
70s Country,I'm Not Lisa,Jessi Colter
70s Country,Love Is a Rose,Linda Ronstadt
70s Country,If I Said You Have a Beautiful Body Would You Hold It Against Me,Bellamy Brothers
70s Country,Whiskey Bent and Hell Bound,"Hank Williams, Jr."
70s Country,Your Lying Blue Eyes,John Anderson
70s Country,Every Which Way but Loose,Eddie Rabbitt
70s Country,No Charge,Melba Montgomery
70s Country,Till the End,Vern Gosdin
70s Country,Sundown,Gordon Lightfoot
70s Country,Blue Bayou,Linda Ronstadt
70s Country,Have You Never Been Mellow,Olivia Newton-John
70s Country,Suspicions,Eddie Rabbitt
70s Country,You Light Up My Life,Debby Boone
70s Country,Dueling Banjos,Eric Weissberg and Steve Mandell
70s Country,Bloody Mary Morning,Willie Nelson
70s Country,Family Tradition,"Hank Williams, Jr."
70s Country,When Will I Be Loved,Linda Ronstadt
70s Country,Let Your Love Flow,Bellamy Brothers
70s Country,Don't It Make My Brown Eyes Blue,Crystal Gayle
70s Country,Southern Nights,Glen Campbell
70s Country,Sleeping Single in a Double Bed,Barbara Mandrell
70s Country,The Gambler,Kenny Rogers
70s Country,The Year That Clayton Delaney Died,Tom T. Hall
70s Country,Wasted Days and Wasted Nights,Freddy Fender
70s Country,Heaven's Just a Sin Away,The Kendalls
70s Country,Do You Know You Are My Sunshine,The Statler Brothers
70s Country,Coward of the County,Kenny Rogers
70s Country,Happy Birthday Darlin',Conway Twitty
70s Country,Love Is the Foundation,Loretta Lynn
70s Country,Soul Song,Joe Stampley
70s Country,I Ain't Never,Mel Tillis and the Statesiders
70s Country,The Happiest Girl in the Whole U.S.A.,Donna Fargo
70s Country,Do You Remember These,The Statler Brothers
70s Country,There's a Honky Tonk Angel (Who'll Take Me Back In),Conway Twitty
70s Country,If You Love Me (Let Me Know),Olivia Newton-John
70s Country,Tulsa Time,Don Williams
70s Country,"Luckenbach, Texas (Back to the Basics of Love)",Waylon Jennings
70s Country,Delta Dawn,Tanya Tucker  
70s Country,It Was Almost Like a Song,Ronnie Milsap
70s Country,Rose Garden,Lynn Anderson
70s Country,Coat of Many Colors,Dolly Parton
70s Country,Blue Eyes Crying in the Rain,Willie Nelson
70s Country,Bartender's Blues,George Jones
70s Country,"Hank Williams, You Wrote My Life",Moe Bandy 
70s Country,She's All I Got,Johnny Paycheck
70s Country,Sunshine on My Shoulders,John Denver
70s Country,Man in Black,Johnny Cash
70s Country,Loving You Could Never Be Better,George Jones
70s Country,Suspicious Minds,Waylon Jennings and Jessi Colter
70s Country,Love Is Like a Butterfly,Dolly Parton
70s Country,The Devil Went Down to Georgia,The Charlie Daniels Band
70s Country,Marie Laveau,Bobby Bare 
70s Country,Here You Come Again,Dolly Parton
70s Country,Blue Skies,Willie Nelson
70s Country,Golden Ring,George Jones & Tammy Wynette
70s Country,Only One Love in My Life,Ronnie Milsap
70s Country,My Heroes Have Always Been Cowboys,Waylon Jennings
70s Country,"Take Me Home, Country Roads",John Denver with Fat City
70s Country,Country Sunshine,Dottie West
70s Country,One Piece at a Time,Johnny Cash
70s Country,Take This Job and Shove It,Johnny Paycheck
70s Country,The Door,George Jones
70s Country,It's a Cheating Situation,Moe Bandy 
70s Country,Would You Lay with Me (In a Field of Stone),Tanya Tucker
70s Country,A Very Special Love Song,Charlie Rich
70s Country,Burgers and Fries,Charley Pride
70s Country,Among My Souvenirs,Marty Robbins
70s Country,I Don't Want to Have to Marry You,Jim Ed Brown and Helen Cornelius 
70s Country,Young Love,Sonny James
70s Country,"Please Help Me, I'm Falling",Hank Locklin
70s Country,Gone,Ferlin Husky
70s Country,Leavin' On Your Mind,Patsy Cline
70s Country,She Thinks I Still Care,George Jones
70s Country,Three Hearts In a Tangle ,Roy Drusky
70s Country,Still,Bill Anderson
70s Country,Love is the Foundation,Loretta Lynn
70s Country,Almost Persuaded,David Houston
70s Country,Easy Loving ,Freddie Hart
70s Country,'Til I Get It Right,Tammy Wynette
70s Country,I See the Want To In Your Eyes,Conway Twitty
70s Country,Before the Next Teardrop Falls,Freddy Fender
70s Country,I will Always Love You,Dolly Parton
70s Country,For the Good Times,Ray Price
70s Country,I've Been Everywhere,Hank Snow
70s Country,Tennessee Flat-Top Box,Johnny Cash
70s Country,North to Alaska,Johnny Horton
70s Country,Devil Women,Marty Robbins
70s Country,Wolverton Mountain,Claude King
70s Country,Don't Let Me Cross Over,Carl Butler
70s Country,The Last Thing on My Mind,Porter Wagoner & Dolly Parton
70s Country,500 Miles Away from Home,Bobby Bare 
70s Country,He'll Have to Go,Jim Reeves
70s Country,Crying in the Chapel,Elvis Presley
70s Country,My Elusive Dreams,David Houston & Tammy Wynette
70s Country,"Green, Green Grass Of Home",Porter Wagoner
70s Country,My Blue Ridge Mountain Boy,Dolly Parton
70s Country,The End of the World,Skeeter Davis
70s Country,Games People Play,Freddy Weller
70s Country,In the Jailhouse Now,Johnny Cash
70s Country,P.T. 109,Jimmy Dean
70s Country,Understand Your Man,Johnny Cash
70s Country,"Saginaw, Michigan",Lefty Frizzell
70s Country,Detroit City,Bobby Bare 
70s Country,Does My Ring Hurt Your Finger,Charlie Pride
70s Country,Once a Day,Connie Smith
70s Country,Suspicious Minds,Elvis Presley
70s Country,Abilene,George Hamilton IV
70s Country,Skip a Rope,Henson Cargill
70s Country,Is It Really Over?,Jim Reeves
70s Country,Don't Worry,Marty Robbins
70s Country,Make the World Go Away,Ray Price
70s Country,The Carroll County Accident,Porter Wagoner
70s Country,Sweet Dreams,Don Gibson
70s Country,"It Ain't Me, Babe",Johnny Cash
70s Country,D-I-V-O-R-C-E,Tammy Wynette
70s Country,Flowers on the Wall,The Statler Brothers
70s Country,A Boy Named Sue,Johnny Cash
70s Country,I Can't Stop Loving You,Ray Charles
70s Country,Wichita Lineman,Glen Campbell
70s Country,Together Again,Buck Owens
70s Country,Tender Years,George Jones
70s Country,Success,Loretta Lynn
70s Country,Another,Roy Drusky
70s Country,Ode to Billie Joe,Bobbie Gentry
70s Country,Harper Valley P.T.A.,Jeannie C. Riley
70s Country,Running Bear,Sonny James
70s Country,Little Green Apples,Roger Miller
70s Country,She's Got You,Patsy Cline
70s Country,You Don't Know Me,Ray Charles
70s Country,Cryin' Time,Buck Owens
70s Country,Girl On The Billboard,Del Reeves
70s Country,Po' Folks,Bill Anderson
70s Country,Blue Kentucky Girl,Loretta Lynn
70s Country,Rocky Top,The Osborne Brothers
70s Country,She Thinks I Still Care,George Jones
70s Country,The Image Of Me,Conway Twitty
70s Country,Long Gone Lonesome Blues,Hank Williams Jr.
70s Country,Honey,Bobby Goldsboro
70s Country,Galveston,Glen Campbell
70s Country,Touch Me,Willie Nelson
70s Country,Hello Walls,Faron Young
70s Country,Mama Sang a Song,Bill Anderson
70s Country,Leavin' On Your Mind,Patsy Cline
70s Country,Heartbreak U.S.A.,Kitty Wells
70s Country,Right Or Wrong,Wanda Jackson
70s Country,My Heart Skips A Beat,Buck Owens
70s Country,I Fall To Pieces,Patsy Cline
70s Country,Talk Back Trembling Lips,Ernest Ashworth
70s Country,Don't Come Home A'Drinkin' (With Lovin' on Your Mind),Loretta Lynn
70s Country,What's Made Milwaukee Famous (Has Made a Loser Out of Me) ,Jerry Lee Lewis
70s Country,Chug-A-Lug,Roger Miller
70s Country,Dang Me,Roger Miller
70s Country,The Race Is On,George Jones
70s Country,Wings of a Dove,Ferlin Husky
70s Country,Buckaroo,Buck Owens & the Buckaroos
70s Country,There Goes My Everything,Jack Greene
70s Country,Crazy,Patsy Cline
70s Country,Still,Bill Anderson
70s Country,I'm Sorry,Brenda Lee
70s Country,You're the Reason,Bobby Edwards
70s Country,"Since I Met You, Baby",Sonny James
70s Country,The Window Up Above,George Jones
70s Country,"Ruby, Don't Take Your Love To Town",Kenny Rogers and the First Edition
70s Country,Sweet Dreams (Of You),Patsy Cline
70s Country,Fist City,Loretta Lynn
70s Country,Waitin' in Your Welfare Line,Buck Owens
70s Country,Second Fiddle (To An Old Guitar),Jean Shepard
70s Country,Alabam,Cowboy Copas
70s Country,By the Time I Get to Phoenix,Glen Campbell
70s Country,King Of The Road,Roger Miller
70s Country,Walk On By,Leroy Van Dyke
70s Country,Act Naturally,Buck Owens
70s Country,Looking At The World Through A Windshield,Del Reeves
70s Country,A Six Pack to Go,Hank Thompson and His Brazos Valley Boys
70s Country,Cathy's Clown,The Everly Brothers
70s Country,Another Place Another Time,Jerry Lee Lewis
70s Country,You're the Only World I Know,Sonny James
70s Country,For Loving You,Bill Anderson & Jan Howard
70s Country,Statue of a Fool,Jack Greene
70s Country,It's Such a Pretty World Today,Wynn Stewart
70s Country,I'm A Honky Tonk Girl,Loretta Lynn
70s Country,I've Got a Tiger by the Tail,Buck Owens
70s Country,Hot Rod Lincoln,Charlie Ryan and the Timberline Riders
70s Country,Six Days on the Road,Dave Dudley
70s Country,Foggy Mountain Breakdown,Flatt and Scruggs 
70s Country,Make the World Go Away,Eddy Arnold
70s Country,Welcome to My World,Jim Reeves
70s Country,El Paso,Marty Robbins
70s Country,Stand By Your Man,Tammy Wynette
70s Country,Daddy Sang Bass,Johnny Cash
70s Country,Then and Only Then,Connie Smith
70s Country,One More time,Ray Price
70s Country,Orange Blossom Special,Johnny Cash
70s Country,The Ballad of Jed Clampett,"Lester Flatt, Earl Scruggs & the Foggy Mountain Boys"
70s Country,Only Daddy That'll Walk the Line,Waylon Jennings
70s Country,Holding On to Nothin',Porter Wagoner & Dolly Parton
70s Country,Jackson,Johnny Cash and June Carter Cash
70s Country,Last Date,Floyd Cramer
70s Country,Adios Amigo,Jim Reeves
70s Country,Four Strong Winds,Bobby Bare 
70s Country,Night Life,Ray Price
70s Country,Yakety Axe,Chet Atkins
70s Country,Ring of Fire,Johnny Cash
70s Country,"Please Help Me, I'm Falling",Hank Locklin
70s Country,What's He Doin' in My World,Eddy Arnold
70s Country,Almost Persuaded,David Houston
70s Country,The Streets of Baltimore,Bobby Bare 
70s Country,The One on the Right Is on the Left,Johnny Cash
70s Country,Your Good Girl's Gonna Go Bad,Tammy Wynette
70s Country,All I Have to Offer You (Is Me),Charley Pride
70s Country,Just Someone I Used to Know,Porter Wagoner & Dolly Parton
70s Country,San Antonio Rose,Floyd Cramer
70s Country,Big Bad John,Jimmy Dean
70s Country,Honky-Tonk Man,Johnny Horton
70s Country,Distant Drums,Jim Reeves
70s Country,May the Bird of Paradise Fly up Your Nose,"""Little"" Jimmy Dickens"
70s Country,(I Can't help You) I'm Falling Too,Skeeter Davis
70s Country,Bloody Mary Morning,Willie Nelson
70s Country,Folsom Prison Blues,Johnny Cash
Quiet Storm,Quiet Storm,Smokey Robinson
Quiet Storm,Let's Get It On,Marvin Gaye
Quiet Storm,If Only You Knew,Patti LaBelle
Quiet Storm,Close the Door,Teddy Pendergrass
Quiet Storm,Sweet Love,Anita Baker
Quiet Storm,One Last Cry,Brian McKnight
Quiet Storm,Sexual Healing,Marvin Gaye
Quiet Storm,Distant Lover,Marvin Gaye
Quiet Storm,Smooth Operator,Sade
Quiet Storm,Sexual Healing,Marvin Gaye
Quiet Storm,How 'Bout Us,Champaign
Quiet Storm,Shining Star,The Manhattans
Quiet Storm,After the Love Has Gone,"Earth, Wind and Fire"
Quiet Storm,Baby Come to Me,Regina Belle
Quiet Storm,Close the Door,Teddy Pendergrass
Quiet Storm,Shake You Down,Gregory Abbott
Quiet Storm,Feel the Fire,Peabo Bryson
Quiet Storm,If This World Were Mine,Cheryl Lynn & Luther Vandross
Quiet Storm,Dreamin',Vanessa Williams
Quiet Storm,A House is Not a Home,Luther Vandross
Quiet Storm,Slow Hand,The Pointer Sisters
Quiet Storm,Between the Sheets,The Isley Brothers
Quiet Storm,More Than Friends,Jonathan Butler
Quiet Storm,Stop to Love,Luther Vandross
Quiet Storm,Wishing Well,Terence Trent D'Arby
Quiet Storm,Come Go With Me,Teddy Pendergrass
Quiet Storm,Make It Like It Was,Regina Belle
Quiet Storm,You Give Good Love,Whitney Houston
Quiet Storm,Always and Forever,Heatwave
Quiet Storm,Here and Now,Luther Vandross
Quiet Storm,Caravan of Love,The Isley Brothers
Quiet Storm,Our Love,Natalie Cole
Quiet Storm,Suddenly,Billy Ocean
Quiet Storm,You Are My Starship,Norman Connors
Quiet Storm,For the Love of You,The Isley Brothers
Quiet Storm,Juicy Fruit,Mtume
Quiet Storm,If Only You Knew,Patti LaBelle
Quiet Storm,Try Again,Champaign
Quiet Storm,Can You Stop the Rain,Peabo Bryson
Quiet Storm,Sign Your Name,Terence Trent D'Arby
Quiet Storm,Lies,Jonathan Butler
Quiet Storm,All This Love,DeBarge
Quiet Storm,Falling,Melba Moore
Quiet Storm,Save the Best for Last,Vanessa Williams
Quiet Storm,Just Once,Quincy Jones featuring James Ingram
Quiet Storm,Cruisin',Smokey Robinson
Quiet Storm,Reunited,Peaches & Herb
Quiet Storm,Angel,Angela Winbush
Quiet Storm,"Tonight, I Celebrate My Love",Peabo Bryson w/ Roberta Flack
Quiet Storm,Love You Down,Ready For The World
Quiet Storm,On the Wings of Love,Jeffrey Osborne
Quiet Storm,Love Ballad,L.T.D.
Quiet Storm,I Feel Good All Over,Stephanie Mills
Quiet Storm,Special Lady,"Ray, Goodman & Brown"
Quiet Storm,When She Was My Girl,Four Tops
Quiet Storm,Treat Her Like a Lady,The Temptations
Quiet Storm,I Like,Guy
Quiet Storm,You Should Be Mine (The Woo Woo Song),Jeffrey Osborne
Quiet Storm,Truly,Lionel Richie
Quiet Storm,One Hundred Ways,Quincy Jones featuring James Ingram
Quiet Storm,Love Always,DeBarge
Quiet Storm,Rhythm of the Night,DeBarge
Quiet Storm,I Have Learned To Respect The Power Of Love,Stephanie Mills
Quiet Storm,My Fantasy,Guy
Quiet Storm,Slow Motion,Gerald Alston
Quiet Storm,It's You That I Need,Enchantment
Quiet Storm,And I'm Telling You I'm Not Going,Jennifer Holliday
Quiet Storm,Time Will Reveal,DeBarge
Quiet Storm,Girlfriend,Bobby Brown
Quiet Storm,One Last Cry,Brian McKnight
Quiet Storm,More Love,Smokey Robinson & The Miracles
Quiet Storm,Circles,Atlantic Starr
Quiet Storm,Joanna,Kool & The Gang
Quiet Storm,We're In This Love,Al Jarreau
Quiet Storm,Giving You the Best That I Got,Anita Baker
Quiet Storm,Just The Two Of Us,"Grover Washington, Jr. and Bill Withers "
Quiet Storm,"Baby, Come to Me",Patti Austin (A Duet with James Ingram)
Quiet Storm,The Secret Garden,Quincy Jones
Quiet Storm,Casanova,Levert
Quiet Storm,Superwoman,Karyn White
Quiet Storm,Breezin',George Benson
Quiet Storm,Miss You Like Crazy,Natalie Cole
Quiet Storm,Nite and Day,Al B. Sure
Quiet Storm,Sweet Love,Anita Baker
Quiet Storm,The Way You Love Me,Karyn White
Quiet Storm,I Want Her,Keith Sweat
Quiet Storm,Give Me The Night,George Benson
Quiet Storm,Hold Me,Whitney Houston
Quiet Storm,Turn Your Love Around,George Benson
Quiet Storm,Caught Up In The Rapture,Anita Baker
Quiet Storm,If Ever You're In My Arms Again,Peabo Bryson
Quiet Storm,Until You Come Back to Me (That's What I'm Gonna Do),Aretha Franklin
Quiet Storm,Giving Him Something He Can Feel,En Vogue
Quiet Storm,Through The Fire,Chaka Khan
Quiet Storm,Always,Atlantic Starr
Quiet Storm,Why Me Baby,Keith Sweat
